ok,latency_ms
1,108.144
1,121.723
1,127.349
1,145.993
1,86.337
1,86.654
1,90.885
1,87.808
1,75.988
1,81.175
1,79.913
1,73.763
1,89.075
1,87.709
1,93.747
1,92.151
1,76.906
1,93.552
1,91.884
1,99.056
1,76.326
1,81.535
1,84.576
1,82.598
1,81.103
1,87.627
1,106.278
1,104.705
1,116.744
1,102.917
1,101.497
1,79.115
1,81.053
1,77.051
1,93.007
1,94.688
1,104.815
1,89.962
1,89.492
1,93.863
1,94.834
1,89.711
1,81.014
1,87.915
1,90.931
1,85.677
1,93.759
1,95.988
1,83.819
1,86.239
1,86.775
1,87.711
1,89.771
1,91.139
1,84.334
1,92.675
1,99.794
1,80.684
1,73.193
1,81.548
1,78.178
1,86.139
1,78.126
1,90.881
1,93.059
1,102.046
1,88.512
1,75.066
1,108.777
1,103.206
1,100.82
1,82.124
1,73.641
1,99.63
1,97.995
1,86.676
1,96.053
1,101.025
1,94.946
1,99.122
1,89.456
1,82.431
1,82.331
1,91.974
1,86.961
1,88.231
1,91.971
1,84.06
1,85.662
1,97.228
1,98.516
1,106.734
1,112.184
1,79.048
1,83.853
1,82.524
1,78.992
1,83.504
1,88.185
1,74.052
1,84.141
1,84.004
1,91.923
1,91.895
1,85.163
1,91.567
1,86.329
1,82.16
1,84.608
1,93.446
1,87.971
1,92.998
1,81.201
1,81.094
1,101.479
1,107.353
1,84.458
1,81.827
1,90.769
1,85.419
1,88.507
1,80.377
1,86.394
1,118.036
1,110.572
1,92.994
1,87.601
1,84.724
1,82.732
1,78.437
1,80.286
1,79.551
1,88.742
1,90.492
1,74.975
1,80.568
1,92.684
1,92.109
1,79.035
1,76.811
1,87.864
1,85.439
1,88.251
1,95.262
1,84.179
1,92.27
1,86.223
1,79.677
1,86.23
1,87.636
1,82.372
1,82.95
1,93.559
1,95.285
1,106.972
1,95.139
1,127.62
1,135.783
1,140.402
1,128.779
1,102.941
1,103.54
1,96.736
1,112.758
1,92.604
1,106.951
1,102.466
1,124.325
1,108.821
1,115.94
1,95.728
1,111.514
1,90.732
1,85.524
1,98.418
1,81.586
1,86.451
1,73.295
1,94.576
1,77.273
1,92.546
1,79.841
1,75.991
1,90.735
1,85.959
1,77.995
1,85.456
1,93.408
1,84.492
1,82.184
1,81.819
1,84.776
1,84.402
1,86.647
1,76.132
1,89.678
1,84.704
1,95.297
1,87.987
1,92.648
1,87.057
1,86.451
1,92.805
1,84.74
1,107.044
1,75.786
1,106.315
1,84.497
1,102.184
1,97.471
1,98.62
1,92.759
1,94.407
1,100.147
1,105.195
1,92.127
1,92.579
1,111.202
1,116.751
1,89.639
1,80.578
1,84.758
1,73.474
1,87.604
1,75.568
1,70.943
1,85.566
1,90.633
1,74.903
1,86.756
1,83.396
1,84.917
1,92.25
1,74.666
1,88.359
1,83.85
1,88.579
1,87.517
1,84.727
1,74.114
1,83.193
1,84.57
1,97.08
1,87.362
1,101.459
1,77.216
1,86.561
1,100.446
1,93.667
1,93.422
1,78.981
1,96.941
1,84.832
1,88.303
1,94.918
1,90.705
1,90.606
