ok,latency_ms
1,157.152
1,172.82
1,175.347
1,192.333
1,194.504
1,209.202
1,228.505
1,231.385
1,238.712
1,255.485
1,29.077
1,235.57
1,237.429
1,239.367
1,96.525
1,70.751
1,29.575
1,29.032
1,220.618
1,76.554
1,170.113
1,222.089
1,46.247
1,274.783
1,124.245
1,222.233
1,27.707
1,134.778
1,216.756
1,275.996
1,65.198
1,52.781
1,32.231
1,88.528
1,80.902
1,73.488
1,78.547
1,47.667
1,108.558
1,75.517
1,109.539
1,84.529
1,78.912
1,46.197
1,89.98
1,43.407
1,31.769
1,57.839
1,66.546
1,115.109
1,35.299
1,42.397
1,81.629
1,81.367
1,40.6
1,86.785
1,82.165
1,91.441
1,43.952
1,53.413
1,58.878
1,94.793
1,61.722
1,57.654
1,49.95
1,79.651
1,67.236
1,52.678
1,39.167
1,66.517
1,68.787
1,74.422
1,63.08
1,136.413
1,89.629
1,128.7
1,128.351
1,49.542
1,93.586
1,93.941
1,135.783
1,140.97
1,193.356
1,184.492
1,161.861
1,214.289
1,81.102
1,84.845
1,205.384
1,165.087
1,228.101
1,101.052
1,133.599
1,50.207
1,53.627
1,182.692
1,110.299
1,242.248
1,108.767
1,234.52
1,155.219
1,75.289
1,58.487
1,165.96
1,118.168
1,62.348
1,83.126
1,87.141
1,92.026
1,84.975
1,73.841
1,83.704
1,98.461
1,189.017
1,80.175
1,84.315
1,105.347
1,113.31
1,47.451
1,51.39
1,54.902
1,67.596
1,84.984
1,86.044
1,90.222
1,130.641
1,111.885
1,123.857
1,130.56
1,112.091
1,154.988
1,118.063
1,56.266
1,43.21
1,42.77
1,127.987
1,141.251
1,140.914
1,95.579
1,104.888
1,115.505
1,63.583
1,44.761
1,54.954
1,66.649
1,86.661
1,74.599
1,109.301
1,62.605
1,85.596
1,101.061
1,123.985
1,98.433
1,106.824
1,110.884
1,207.878
1,94.462
1,126.166
1,94.257
1,147.737
1,116.607
1,73.882
1,48.289
1,403.068
1,105.214
1,253.262
1,55.333
1,98.046
1,54.759
1,93.578
1,118.849
1,108.187
1,111.763
1,128.667
1,129.8
1,122.205
1,72.339
1,42.772
1,122.712
1,35.174
1,161.882
1,170.642
1,119.706
1,184.488
1,115.965
1,141.238
1,125.977
1,193.961
1,68.655
1,80.781
1,57.958
1,60.109
1,66.009
1,71.916
1,70.655
1,50.369
1,60.662
1,89.427
1,95.236
1,78.591
1,64.34
1,61.19
1,92.429
1,76.823
1,20.238
1,72.928
1,25.283
1,30.838
1,42.378
1,40.077
1,49.412
1,61.747
1,64.674
1,48.044
1,46.303
1,60.609
1,65.822
1,59.621
1,69.506
1,68.658
1,72.963
1,72.672
1,62.078
1,80.279
1,43.547
1,52.141
1,7.088
1,70.853
1,79.944
1,63.469
1,72.303
1,129.751
1,34.282
1,58.339
1,36.23
1,66.135
1,65.805
1,88.017
1,25.401
1,25.281
1,63.845
1,78.088
1,77.73
1,84.464
1,96.897
1,45.609
1,59.685
1,54.877
1,46.662
1,48.251
1,64.876
1,50.582
1,299.209
1,81.82
1,83.859
1,67.676
1,119.394
1,137.79
1,105.393
1,132.717
1,97.196
1,148.45
1,54.906
1,111.55
1,97.673
1,96.752
