ok,latency_ms
1,58.28
1,62.245
1,77.264
1,68.312
1,75.817
1,80.592
1,33.24
1,64.094
1,37.169
1,18.761
1,35.145
1,42.071
1,39.395
1,43.898
1,48.063
1,39.673
1,41.837
1,49.713
1,61.858
1,57.217
1,19.085
1,45.03
1,42.559
1,47.723
1,36.195
1,51.461
1,43.232
1,69.986
1,167.687
1,73.395
1,65.687
1,197.467
1,140.932
1,69.111
1,78.982
1,97.648
1,49.416
1,73.642
1,223.657
1,76.247
1,79.356
1,222.173
1,90.965
1,40.365
1,145.149
1,156.639
1,268.053
1,42.95
1,95.509
1,94.354
1,281.239
1,54.035
1,26.226
1,112.133
1,92.437
1,86.556
1,296.481
1,133.866
1,134.783
1,113.268
1,148.729
1,146.963
1,151.228
1,94.501
1,101.045
1,100.927
1,92.912
1,74.724
1,99.677
1,98.532
1,97.509
1,54.324
1,90.58
1,69.867
1,53.839
1,57.516
1,112.507
1,82.079
1,45.371
1,130.947
1,130.844
1,103.481
1,76.458
1,58.391
1,145.625
1,45.013
1,115.045
1,135.317
1,78.276
1,90.823
1,47.84
1,94.032
1,92.217
1,92.352
1,93.564
1,80.259
1,103.644
1,61.221
1,99.309
1,57.632
1,47.794
1,72.753
1,34.299
1,129.24
1,56.439
1,60.486
1,115.568
1,87.823
1,103.821
1,73.282
1,127.391
1,30.827
1,116.787
1,85.576
1,86.389
1,122.954
1,89.301
1,112.889
1,49.49
1,108.879
1,61.626
1,64.848
1,60.048
1,56.288
1,92.122
1,62.071
1,62.218
1,79.692
1,83.765
1,115.476
1,70.75
1,50.27
1,63.649
1,127.543
1,110.08
1,46.185
1,128.659
1,136.119
1,69.365
1,63.968
1,137.087
1,54.554
1,58.11
1,60.829
1,52.769
1,73.534
1,151.958
1,51.487
1,54.935
1,38.57
1,51.062
1,47.748
1,59.941
1,63.958
1,44.622
1,46.91
1,51.464
1,36.729
1,52.787
1,30.468
1,83.572
1,58.949
1,53.309
1,75.279
1,37.437
1,60.491
1,45.079
1,41.663
1,75.009
1,43.226
1,41.233
1,54.465
1,54.668
1,33.641
1,59.964
1,75.993
1,45.073
1,57.401
1,64.436
1,47.477
1,74.052
1,86.147
1,65.247
1,67.984
1,51.664
1,75.682
1,83.008
1,77.732
1,69.367
1,64.573
1,61.475
1,49.151
1,94.693
1,64.429
1,53.566
1,73.468
1,71.88
1,35.593
1,34.2
1,23.202
1,70.733
1,75.153
1,27.028
1,40.998
1,40.356
1,41.493
1,26.195
1,33.156
1,55.685
1,37.998
1,41.782
1,43.79
1,59.129
1,54.542
1,66.803
1,50.751
1,65.087
1,102.298
1,61.996
1,55.753
1,39.971
1,57.51
1,57.332
