ok,latency_ms
1,142.682
1,184.757
1,223.604
1,249.419
1,155.345
1,124.548
1,123.426
1,144.161
1,116.186
1,153.57
1,116.168
1,114.237
1,135.884
1,117.528
1,184.067
1,147.982
1,145.986
1,183.49
1,135.588
1,153.298
1,151.242
1,131.696
1,128.463
1,108.356
1,148.851
1,117.07
1,150.371
1,173.208
1,118.414
1,149.165
1,122.633
1,135.435
1,146.48
1,114.83
1,143.812
1,133.912
1,140.966
1,155.413
1,103.618
1,152.406
1,115.476
1,115.65
1,155.364
1,101.649
1,152.626
1,136.765
1,148.52
1,148.333
1,105.008
1,149.623
1,95.726
1,107.284
1,137.208
1,116.734
1,157.826
1,120.82
1,148.655
1,137.673
1,129.312
1,159.143
1,157.152
1,149.423
1,118.899
1,160.893
1,107.085
1,103.225
1,175.121
1,153.036
1,144.64
1,155.927
1,148.595
1,115.94
1,120.044
1,153.85
1,112.788
1,105.854
1,160.497
1,158.151
1,140.514
1,150.246
1,172.489
1,123.77
1,120.007
1,186.701
1,106.383
1,109.692
1,162.117
1,134.955
1,136.053
1,150.166
1,162.471
1,103.254
1,103.772
1,143.475
1,105.577
1,112.534
1,137.989
1,129.963
1,104.587
1,101.642
1,165.504
1,114.997
1,127.875
1,192.076
1,119.484
1,121.638
1,143.765
1,148.482
1,141.328
1,132.347
1,171.15
1,125.282
1,135.796
1,180.613
1,112.591
1,120.391
1,141.699
1,137.185
1,147.826
1,135.671
1,153.009
1,129.797
1,116.146
1,152.98
1,106.292
1,114.65
1,141.729
1,115.726
1,147.704
1,119.791
1,135.522
1,130.567
1,100.694
1,154.022
1,121.753
1,154.998
1,163.181
1,117.135
1,178.192
1,121.969
1,128.983
1,165.39
1,107.069
1,137.898
1,125.3
1,125.381
1,135.453
1,113.759
1,169.206
1,139.053
1,110.595
1,166.536
1,95.313
1,111.405
1,149.668
1,110.461
1,134.907
1,129.063
1,166.571
1,148.586
1,120.978
1,171.197
1,106.746
1,100.992
1,146.348
1,118.122
1,108.216
1,140.919
1,142.717
1,119.861
1,116.56
1,168.172
1,121.357
1,120.437
1,187.867
1,118.856
1,127.879
1,138.902
1,139.647
1,128.359
1,118.973
1,154.783
1,97.827
1,108.976
1,152.404
1,123.902
1,132.531
1,119.935
1,138.528
1,101.605
1,101.052
1,144.311
1,115.226
1,145.264
1,127.024
1,142.758
1,120.409
1,121.665
1,160.656
1,129.924
1,155.93
1,125.66
1,171.495
1,154.796
1,118.252
1,210.133
1,136.773
1,118.899
1,176.807
1,113.511
1,124.812
1,144.911
1,138.107
1,131.604
1,108.683
1,162.43
1,131.674
1,112.119
1,150.47
1,111.061
1,135.38
1,120.213
1,149.634
1,98.976
1,102.176
1,179.531
1,174.091
1,163.971
1,223.177
1,232.281
1,171.762
1,184.584
1,248.11
1,171.122
1,171.454
1,230.85
1,176.365
1,163.939
1,190.736
1,237.519
1,164.12
1,156.798
1,228.176
1,165.835
1,169.077
1,223.907
1,220.083
1,172.164
1,193.092
1,250.732
1,171.602
1,166.622
1,221.926
1,179.004
1,177.502
1,205.0
1,243.335
1,170.671
1,158.31
1,232.636
1,166.54
1,188.263
1,213.609
1,181.158
1,135.453
1,120.616
1,155.999
1,110.009
1,134.115
1,158.005
1,134.768
1,138.924
1,115.332
1,153.013
1,110.848
1,116.999
1,146.844
1,105.892
1,140.326
1,116.72
1,121.734
1,151.748
1,124.294
1,167.101
