ok,latency_ms
1,1942.122
1,2019.458
1,1984.699
1,2045.479
1,29.642
1,33.546
1,25.526
1,2046.595
1,68.604
1,53.684
1,38.167
1,2167.549
1,48.628
1,81.457
1,108.036
1,2252.8
1,2217.072
1,62.214
1,2185.904
1,88.694
1,65.56
1,38.698
1,48.815
1,92.605
1,54.217
1,2359.165
1,2367.74
1,2335.516
1,230.739
1,2366.028
1,94.156
1,2381.959
1,2400.91
1,2377.997
1,158.829
1,2432.449
1,2383.575
1,2409.219
1,86.9
1,82.321
1,128.636
1,2474.718
1,120.259
1,73.508
1,156.347
1,103.044
1,191.361
1,121.754
1,83.247
1,120.935
1,153.051
1,52.526
1,150.134
1,111.251
1,119.499
1,61.136
1,123.691
1,53.352
1,57.393
1,39.221
1,116.129
1,84.167
1,83.498
1,87.068
1,84.929
1,86.961
1,94.225
1,70.487
1,90.358
1,106.272
1,77.605
1,118.129
1,72.767
1,82.151
1,163.279
1,113.472
1,94.729
1,95.829
1,145.465
1,148.881
1,39.587
1,118.357
1,206.195
1,114.455
1,220.463
1,227.01
1,48.687
1,59.235
1,62.369
1,125.088
1,147.051
1,63.078
1,34.677
1,102.048
1,41.755
1,99.563
1,283.414
1,78.136
1,118.968
1,63.48
1,57.693
1,256.015
1,110.058
1,98.837
1,86.71
1,121.212
1,101.923
1,157.873
1,90.644
1,101.371
1,42.105
1,47.911
1,52.372
1,51.655
1,42.212
1,110.727
1,69.486
1,71.103
1,94.656
1,38.303
1,46.076
1,90.277
1,159.223
1,70.541
1,62.514
1,76.614
1,69.516
1,75.238
1,78.834
1,18.913
1,80.861
1,61.478
1,67.294
1,111.1
1,138.484
1,111.202
1,123.111
1,325.118
1,178.61
1,204.829
1,209.536
1,209.866
1,126.978
1,90.557
1,94.155
1,118.161
1,94.805
1,92.285
1,133.72
1,135.906
1,138.121
1,106.53
1,70.582
1,50.792
1,120.386
1,273.096
1,82.195
1,134.487
1,70.722
1,75.763
1,57.912
1,208.959
1,254.478
1,127.812
1,48.561
1,99.78
1,151.086
1,145.628
1,71.873
1,149.359
1,155.143
1,56.567
1,89.478
1,159.45
1,141.71
1,14.59
1,159.727
1,113.426
1,97.654
1,108.471
1,103.741
1,66.3
1,122.948
1,112.269
1,122.977
1,21.599
1,21.582
1,100.534
1,80.34
1,40.716
1,38.664
1,28.933
1,45.539
1,47.142
1,51.384
1,20.471
1,41.623
1,52.783
1,52.744
1,79.362
1,57.592
1,55.333
1,33.203
1,41.228
1,54.31
1,59.411
1,60.569
1,93.334
1,109.634
1,90.818
1,115.685
1,119.343
1,122.707
1,124.502
1,88.563
1,74.878
1,101.808
1,102.898
1,77.368
1,68.206
1,117.34
1,120.723
1,121.361
1,89.597
1,103.523
1,93.433
1,172.58
1,123.096
1,123.983
1,160.834
1,146.724
1,226.517
1,168.889
1,151.617
1,191.412
1,163.174
1,155.378
1,175.736
1,248.134
1,116.274
1,172.662
1,168.118
1,154.604
1,67.901
1,143.4
1,125.335
1,129.852
1,94.95
1,198.932
1,131.749
1,93.643
1,225.393
1,95.375
1,96.268
1,134.587
1,98.087
1,76.502
1,112.79
1,59.944
1,110.302
1,91.362
1,100.045
1,113.218
1,111.137
1,68.828
1,59.223
1,146.164
1,147.697
1,149.859
1,147.737
1,81.212
1,162.442
1,165.46
1,170.832
1,190.298
1,56.299
1,191.804
1,240.97
1,72.072
1,221.16
1,85.349
1,123.408
1,91.601
1,253.551
1,246.425
1,70.13
1,63.118
1,243.474
1,167.505
1,155.205
1,92.023
1,102.25
1,109.506
1,295.338
1,169.948
1,102.098
1,304.891
1,340.343
1,128.616
1,143.715
1,139.16
1,37.446
1,188.071
1,232.161
1,122.272
1,58.509
1,95.267
1,85.207
1,155.211
1,164.695
1,81.956
1,146.903
1,164.109
1,234.382
1,161.03
1,264.636
1,62.455
1,298.566
1,333.591
1,149.553
1,367.142
1,147.012
1,366.303
1,366.577
1,398.417
1,493.88
1,150.093
1,59.943
1,153.266
1,371.194
1,177.567
1,93.841
1,473.556
1,98.633
1,157.034
1,497.713
1,102.269
1,125.105
1,535.541
1,586.278
1,469.496
1,26.398
1,187.581
1,216.08
1,63.357
1,639.289
1,46.054
1,53.679
1,70.006
1,70.908
1,305.662
1,74.818
1,120.65
1,104.352
1,165.931
1,155.408
1,159.675
1,90.481
1,684.408
1,708.055
1,146.061
1,505.904
1,423.734
1,464.711
1,323.145
1,203.08
1,152.705
1,135.776
1,72.752
1,81.737
1,153.81
1,192.199
1,112.234
1,73.041
1,36.945
1,27.178
1,65.039
1,284.738
1,79.779
1,135.319
1,178.676
1,345.158
1,305.91
1,250.271
1,23.037
1,427.381
1,30.692
1,317.798
1,325.247
1,72.283
1,217.461
1,447.735
1,127.391
1,120.272
1,64.065
1,561.132
1,606.964
1,103.042
1,124.639
1,123.228
1,123.569
1,282.825
1,206.538
1,92.864
1,77.245
1,4.946
1,51.915
1,61.976
1,7.678
1,35.237
1,448.067
1,902.993
1,37.832
1,64.692
1,94.843
1,1023.782
1,576.18
1,70.263
1,392.904
1,510.318
1,38.13
1,78.731
1,745.861
1,200.018
1,56.485
1,55.151
1,63.271
1,751.794
1,54.099
1,30.487
1,216.29
1,43.19
1,277.372
1,95.128
1,252.278
1,601.965
1,102.545
1,854.144
1,310.979
1,62.95
1,72.326
1,142.848
1,118.709
1,16.215
1,40.742
1,55.441
1,63.107
1,54.901
1,83.743
1,333.014
1,43.86
1,68.736
1,154.204
1,53.292
1,134.417
1,275.734
1,32.514
1,79.687
1,68.224
1,67.158
1,204.253
1,78.989
1,99.951
1,46.415
1,45.166
1,45.709
1,40.897
1,65.046
1,218.892
1,78.108
1,27.444
1,53.179
1,215.561
1,1144.34
1,143.068
1,501.253
1,271.193
1,88.946
1,117.415
1,75.501
1,72.792
1,66.39
1,50.684
1,47.144
1,29.401
1,31.591
1,202.97
1,162.705
1,51.762
1,24.606
1,683.551
1,532.665
1,46.128
1,92.472
1,96.64
1,49.216
1,74.879
1,49.295
1,42.517
1,32.297
1,124.8
1,23.126
1,1305.849
1,35.412
1,128.828
1,60.27
1,57.653
1,80.502
1,42.003
1,441.95
1,123.147
1,105.964
1,167.794
1,103.023
1,779.486
1,962.58
1,94.864
1,69.795
1,681.104
1,1649.117
1,78.393
1,116.808
1,1211.286
1,86.842
1,325.707
1,1174.32
1,172.665
1,192.273
1,751.795
1,71.913
1,790.782
1,238.035
1,1012.034
1,220.095
1,73.158
1,127.618
1,109.751
1,277.923
1,172.904
1,193.475
1,104.51
1,76.497
1,375.381
1,128.537
1,147.554
1,800.092
1,899.293
1,504.825
1,39.848
1,108.781
1,97.758
1,44.089
1,262.586
1,317.21
1,201.184
1,62.987
1,312.246
1,63.93
1,1461.105
1,337.054
1,87.447
1,49.839
1,126.945
1,83.537
1,38.69
1,1818.659
1,92.823
1,67.149
1,72.573
1,77.529
1,861.476
1,130.869
1,74.505
1,62.656
1,93.444
1,221.688
1,359.237
1,713.074
1,104.916
1,268.584
1,1858.129
1,1430.166
1,1223.901
1,172.211
1,308.967
1,91.819
1,90.3
1,107.647
1,468.401
1,166.266
1,374.097
1,209.581
1,398.487
1,157.97
1,279.463
1,44.484
1,179.246
1,159.539
1,278.241
1,150.371
1,150.962
1,189.177
1,94.604
1,194.672
1,161.342
1,93.573
1,142.007
1,139.404
1,158.59
1,191.235
1,131.341
1,357.466
1,381.241
1,196.285
1,222.194
1,383.53
1,244.362
1,301.605
1,600.533
1,155.474
1,431.486
1,619.394
1,145.342
1,293.566
1,106.195
1,606.316
1,643.266
1,346.832
1,80.566
1,360.819
1,141.977
1,160.782
1,201.241
1,205.978
1,238.438
1,118.885
1,228.057
1,212.692
1,232.257
1,264.677
1,314.927
1,202.976
1,152.046
1,354.947
1,193.595
1,201.913
1,321.66
1,366.967
1,537.354
1,217.48
1,296.779
1,267.062
1,365.043
1,102.065
1,109.222
1,118.677
1,81.728
1,132.683
1,107.54
1,427.938
1,333.092
1,71.822
1,69.547
1,44.458
1,77.386
1,71.64
1,54.006
1,48.752
1,459.824
1,40.588
1,55.581
1,83.503
1,495.534
1,50.033
1,81.664
1,64.369
1,133.188
1,65.367
1,67.668
1,137.54
1,45.925
1,37.69
1,60.392
1,43.058
1,119.645
1,77.586
1,58.849
1,111.895
1,92.994
1,40.601
1,88.044
1,54.18
1,50.655
1,64.233
1,61.288
1,67.778
1,43.665
1,55.286
1,48.947
1,128.92
1,76.823
1,54.558
1,37.343
1,42.806
1,69.406
1,94.773
1,100.575
1,105.929
1,87.745
1,77.56
1,51.113
1,73.802
1,74.636
1,52.315
1,54.609
1,57.658
1,94.073
1,105.519
1,69.537
1,34.475
1,97.291
1,62.106
1,48.574
1,78.254
1,72.495
1,74.532
1,77.404
1,74.689
1,50.842
1,61.02
1,61.061
1,61.11
1,102.096
1,69.874
1,70.952
1,71.482
1,68.308
1,76.965
1,59.812
1,95.142
1,93.795
1,95.341
1,137.948
1,134.156
1,127.567
1,67.56
1,91.942
1,68.499
1,90.08
1,153.054
1,78.251
1,126.691
1,127.362
1,112.147
1,67.77
1,55.606
1,80.197
1,63.826
1,92.83
1,81.851
1,76.712
1,89.686
1,77.842
1,48.851
1,95.96
1,207.999
1,30.653
1,90.167
1,87.164
1,46.658
1,205.174
1,207.494
1,140.985
1,50.563
1,76.715
1,146.556
1,49.809
1,77.753
1,214.072
1,86.913
1,97.626
1,54.752
1,113.341
1,87.011
1,297.493
1,139.82
1,116.041
1,159.646
1,159.806
1,190.771
1,195.349
1,82.007
1,115.973
1,194.841
1,124.74
1,63.346
1,203.089
1,204.327
1,206.514
1,206.881
1,206.103
1,127.911
1,112.366
1,91.532
1,22.692
1,76.46
1,41.769
1,60.327
1,50.294
1,60.979
1,49.019
1,63.617
1,79.907
1,74.195
1,71.191
1,80.429
1,83.417
1,77.618
1,79.611
1,75.538
1,80.931
1,64.08
1,108.116
1,41.805
1,40.313
1,94.223
1,111.611
1,61.345
1,49.72
1,148.704
1,66.821
1,58.016
1,73.815
1,65.5
1,36.661
1,85.77
1,39.832
1,49.699
1,78.113
1,50.118
1,49.764
1,56.767
1,24.958
1,66.924
1,175.696
1,108.443
1,96.967
1,126.913
1,196.367
1,376.641
1,141.872
1,154.858
1,29.592
1,47.609
1,158.266
1,156.882
1,51.291
1,37.828
1,230.231
1,164.437
1,166.775
1,147.65
1,156.141
1,164.409
1,162.625
1,224.077
1,44.965
1,169.155
1,52.169
1,253.195
1,55.19
1,66.39
1,51.705
1,52.837
1,57.513
1,45.495
1,67.299
1,74.905
1,60.793
1,84.94
1,101.277
1,97.775
1,80.357
1,82.493
1,77.658
1,92.247
1,76.129
1,104.36
1,108.645
1,113.634
1,61.398
1,69.343
1,62.757
1,38.61
1,57.598
1,74.642
1,89.448
1,76.911
1,75.68
1,98.718
1,105.601
1,105.669
1,99.26
1,108.437
1,47.719
1,94.266
1,118.603
1,80.574
1,80.504
1,98.389
1,93.057
1,100.174
1,66.569
1,52.378
1,95.849
1,59.105
1,73.016
1,74.311
1,82.209
