ok,latency_ms
1,70.73
1,41.849
1,38.278
1,64.681
1,76.182
1,76.71
1,73.549
1,166.429
1,244.78
1,208.77
1,261.573
1,218.798
1,138.506
1,205.133
1,92.765
1,102.825
1,304.318
1,308.789
1,49.246
1,74.65
1,57.1
1,83.276
1,71.764
1,78.351
1,100.479
1,353.061
1,53.717
1,320.694
1,53.784
1,336.876
1,68.648
1,71.209
1,351.13
1,42.689
1,343.618
1,33.636
1,58.989
1,64.521
1,32.196
1,42.931
1,56.866
1,244.908
1,52.628
1,65.072
1,94.47
1,52.002
1,93.244
1,59.998
1,96.89
1,90.678
1,89.79
1,77.844
1,282.526
1,79.841
1,470.121
1,74.935
1,72.232
1,107.901
1,119.552
1,90.072
1,142.23
1,102.781
1,113.599
1,39.589
1,168.323
1,144.867
1,43.532
1,198.707
1,79.408
1,106.062
1,345.549
1,40.065
1,67.348
1,40.82
1,49.595
1,86.822
1,215.14
1,28.063
1,25.811
1,164.085
1,30.259
1,30.032
1,53.459
1,68.373
1,91.064
1,93.819
1,138.882
1,106.218
1,93.29
1,105.848
1,109.949
1,109.689
1,111.412
1,114.932
1,101.927
1,84.505
1,102.632
1,41.087
1,161.499
1,55.089
1,49.691
1,53.469
1,54.065
1,57.72
1,63.51
1,62.848
1,91.776
1,106.692
1,34.86
1,93.746
1,194.375
1,192.417
1,36.224
1,97.583
1,147.018
1,91.6
1,103.31
1,53.558
1,43.664
1,63.354
1,138.241
1,67.594
1,43.398
1,48.453
1,80.073
1,30.427
1,96.896
1,79.058
1,82.986
1,95.475
1,377.667
1,64.863
1,114.496
1,96.028
1,93.626
1,64.835
1,82.456
1,100.781
1,84.064
1,123.716
1,104.546
1,130.033
1,125.764
1,131.287
1,84.154
1,48.352
1,493.669
1,77.411
1,53.05
1,87.022
1,65.8
1,39.692
1,77.548
1,21.104
1,51.045
1,84.554
1,62.921
1,67.817
1,71.429
1,85.963
1,80.644
1,36.377
1,117.461
1,94.658
1,158.103
1,97.72
1,120.952
1,119.401
1,16.177
1,54.697
1,57.712
1,102.775
1,105.139
1,64.307
1,58.434
1,50.409
1,38.674
1,158.2
1,33.426
1,63.399
1,42.737
1,44.169
1,42.523
1,51.258
1,124.102
1,49.178
1,67.203
1,103.514
1,57.128
1,60.095
1,80.535
1,72.111
1,64.964
1,65.965
1,53.206
1,58.455
1,55.564
1,40.867
1,57.795
1,65.127
1,54.646
1,64.763
1,35.708
1,80.896
1,69.097
1,55.185
1,41.571
1,26.578
1,57.169
1,57.216
1,59.894
1,30.887
1,43.576
1,35.274
1,49.737
1,60.107
1,44.293
1,65.367
1,35.948
1,42.492
1,41.627
1,39.664
1,45.278
1,55.613
1,43.461
1,39.898
1,47.966
1,60.672
1,58.557
1,44.174
1,66.332
1,40.335
1,69.326
1,84.054
1,68.385
1,75.174
1,84.188
1,59.742
1,69.173
1,101.751
1,98.642
1,108.872
1,81.5
1,83.158
1,84.933
1,87.271
1,85.163
1,84.587
1,94.838
1,74.043
1,36.422
1,77.579
1,114.578
1,54.709
1,68.191
1,61.75
1,61.428
1,86.749
