ok,latency_ms
1,149.31
1,185.293
1,203.638
1,174.787
1,217.393
1,180.548
1,227.946
1,195.06
1,208.711
1,76.928
1,55.556
1,217.49
1,295.88
1,120.782
1,132.78
1,115.672
1,47.743
1,61.268
1,94.842
1,311.77
1,160.969
1,90.434
1,65.126
1,167.063
1,81.166
1,47.09
1,337.262
1,355.511
1,87.101
1,278.122
1,106.779
1,297.579
1,75.946
1,90.494
1,55.817
1,96.473
1,74.555
1,80.466
1,99.988
1,78.741
1,85.019
1,314.175
1,115.792
1,98.793
1,370.522
1,110.712
1,100.821
1,38.05
1,101.696
1,86.279
1,93.762
1,92.093
1,88.324
1,85.106
1,109.887
1,81.976
1,105.354
1,105.501
1,114.563
1,126.375
1,117.706
1,27.438
1,119.565
1,118.609
1,145.628
1,98.644
1,135.583
1,128.527
1,40.836
1,44.288
1,50.675
1,38.404
1,46.993
1,78.256
1,84.451
1,85.406
1,61.721
1,84.163
1,68.886
1,62.598
1,75.249
1,79.244
1,76.639
1,73.831
1,82.623
1,43.318
1,52.181
1,82.828
1,70.389
1,114.585
1,130.266
1,71.506
1,67.674
1,68.648
1,28.922
1,142.846
1,89.764
1,105.898
1,110.749
1,74.824
1,23.88
1,104.217
1,66.4
1,94.898
1,87.676
1,96.732
1,100.804
1,86.251
1,280.086
1,36.674
1,43.018
1,104.059
1,111.244
1,124.49
1,114.946
1,84.743
1,93.597
1,97.554
1,88.674
1,85.745
1,90.291
1,92.109
1,89.118
1,104.239
1,122.887
1,114.039
1,354.999
1,87.944
1,86.975
1,102.393
1,180.229
1,176.037
1,169.796
1,109.943
1,116.615
1,124.263
1,114.956
1,124.355
1,91.459
1,128.194
1,50.155
1,59.239
1,50.299
1,137.336
1,150.954
1,119.078
1,241.498
1,144.843
1,58.832
1,44.202
1,169.54
1,55.08
1,58.504
1,63.322
1,52.464
1,59.1
1,68.043
1,67.37
1,56.141
1,52.488
1,43.03
1,60.307
1,50.001
1,58.288
1,45.233
1,30.093
1,67.08
1,59.685
1,42.873
1,77.933
1,63.252
1,45.693
1,92.419
1,68.151
1,89.625
1,58.822
1,78.169
1,70.988
1,73.86
1,63.035
1,85.492
1,86.189
1,70.309
1,103.617
1,101.504
1,109.508
1,75.536
1,91.48
1,76.394
1,60.257
1,98.046
1,74.711
1,94.967
1,67.937
1,61.229
1,92.793
1,66.503
1,58.4
1,69.895
1,74.704
1,67.958
1,66.446
1,91.338
1,115.133
1,68.156
1,69.534
1,46.977
1,55.807
1,105.736
1,58.366
1,55.634
1,80.607
1,101.367
1,98.606
1,103.924
1,113.295
1,120.294
1,103.841
1,109.038
1,122.657
1,122.28
1,167.619
1,178.978
1,101.653
1,114.73
1,117.069
1,54.303
1,85.183
1,123.614
1,150.631
1,81.594
1,39.356
1,46.343
1,51.827
1,46.665
1,82.821
1,62.782
1,90.573
1,53.307
1,66.151
1,103.118
1,67.19
1,80.87
1,63.639
1,56.227
1,140.638
1,102.395
1,112.912
1,82.874
1,119.918
1,157.089
1,83.399
1,122.442
1,109.028
1,73.793
1,121.648
1,80.64
1,64.882
1,107.459
1,54.398
1,37.125
1,50.317
1,82.463
1,93.86
1,84.196
1,65.068
1,79.592
1,60.11
1,64.964
1,63.033
1,62.11
1,66.864
1,56.433
1,81.664
1,95.392
1,72.454
1,83.251
1,50.498
1,56.024
1,94.811
