ok,latency_ms
1,147.028
1,198.089
1,235.159
1,294.515
1,174.847
1,198.229
1,190.732
1,208.087
1,217.514
1,203.927
1,212.752
1,202.546
1,189.452
1,208.983
1,192.369
1,209.221
1,204.234
1,213.115
1,204.09
1,209.404
1,194.265
1,197.328
1,193.704
1,201.091
1,201.479
1,194.621
1,189.581
1,175.448
1,176.139
1,173.896
1,171.196
1,150.484
1,154.158
1,129.047
1,131.315
1,126.206
1,123.331
1,121.553
1,121.224
1,127.548
1,125.629
1,153.419
1,156.775
1,156.589
1,155.222
1,121.764
1,122.531
1,139.916
1,143.03
1,141.102
1,146.941
1,124.773
1,128.485
1,128.105
1,128.207
1,118.961
1,122.028
1,123.963
1,126.554
1,144.511
1,147.256
1,148.708
1,147.762
1,127.495
1,122.589
1,133.506
1,137.749
1,131.188
1,136.223
1,113.631
1,118.513
1,132.82
1,134.604
1,138.252
1,135.736
1,123.159
1,127.112
1,125.763
1,142.693
1,127.717
1,147.185
1,133.807
1,137.369
1,135.562
1,124.884
1,125.344
1,112.554
1,123.626
1,117.275
1,121.375
1,121.174
1,119.379
1,125.954
1,144.88
1,143.951
1,147.734
1,141.93
1,126.297
1,125.039
1,128.039
1,130.927
1,129.139
1,138.845
1,129.967
1,135.488
1,136.522
1,132.231
1,142.644
1,137.778
1,143.899
1,145.44
1,139.358
1,146.04
1,130.727
1,135.983
1,121.907
1,121.366
1,121.698
1,119.336
1,125.855
1,121.432
1,125.723
1,127.712
1,130.038
1,134.519
1,140.197
1,137.719
1,133.877
1,131.868
1,123.249
1,134.416
1,138.376
1,141.584
1,144.582
1,133.536
1,131.737
1,129.158
1,125.013
1,128.07
1,137.097
1,136.468
1,142.264
1,139.027
1,132.957
1,134.815
1,129.046
1,128.998
1,123.18
1,123.642
1,124.811
1,125.047
1,125.321
1,120.406
1,124.525
1,132.029
1,131.57
1,145.472
1,144.777
1,141.918
1,153.142
1,141.28
1,140.201
1,130.979
1,121.801
1,118.419
1,121.707
1,122.769
1,125.284
1,121.388
1,121.05
1,122.521
1,122.815
1,125.588
1,121.735
1,129.327
1,126.728
1,134.371
1,130.115
1,134.423
1,133.716
1,138.699
1,129.148
1,127.313
1,117.178
1,126.759
1,128.424
1,127.157
1,136.755
1,133.595
1,144.199
1,156.81
1,150.038
1,152.533
1,145.812
1,131.915
1,132.361
1,132.991
1,131.192
1,133.289
1,129.921
1,123.924
1,120.76
1,132.632
1,125.883
1,148.522
1,141.651
1,158.898
1,156.795
1,163.043
1,163.814
1,154.203
1,155.876
1,145.769
1,154.177
1,145.204
1,157.811
1,148.583
1,150.218
1,152.458
1,149.889
1,148.995
1,142.317
1,133.589
1,131.719
1,128.916
1,135.818
1,133.596
1,133.71
1,125.264
1,123.491
1,124.455
1,122.359
1,122.612
1,118.689
1,122.353
1,121.156
1,126.972
1,129.864
1,131.134
1,133.339
1,147.187
1,145.546
1,145.633
1,147.034
1,123.358
1,131.25
1,120.635
1,129.254
1,130.873
1,130.842
1,143.035
1,153.019
1,142.03
1,159.012
1,137.647
1,140.979
1,144.183
1,135.884
1,138.525
1,122.062
1,131.803
1,137.175
1,132.365
1,142.287
1,131.072
1,122.241
1,127.495
1,125.385
1,136.667
1,139.202
1,136.055
1,141.946
1,131.462
1,134.236
1,135.002
1,125.388
1,130.899
1,131.396
1,132.379
1,133.817
1,177.535
1,151.459
1,183.855
1,154.191
1,132.331
1,123.499
1,129.653
1,127.579
1,125.32
1,129.825
1,120.634
1,123.241
1,153.208
1,153.878
1,178.141
1,180.883
1,185.074
1,190.769
1,191.136
1,191.761
1,193.402
1,189.352
1,192.427
1,196.485
1,187.487
1,191.427
1,179.965
1,180.757
1,157.94
1,152.788
1,139.667
1,134.438
1,132.604
1,138.145
1,151.381
1,148.172
1,143.369
1,139.222
1,121.449
1,121.445
1,129.441
1,134.953
1,136.466
1,148.49
1,130.141
1,137.537
1,122.248
1,127.503
1,128.224
1,137.293
1,128.966
1,134.5
1,125.957
1,131.799
1,125.407
1,130.764
1,126.412
1,128.761
1,135.481
1,145.481
1,135.822
1,140.943
1,126.78
1,136.178
1,138.159
1,132.77
1,143.18
1,124.734
1,133.745
1,136.222
1,126.625
1,134.947
1,123.128
1,128.425
1,129.501
1,134.86
1,137.054
1,132.777
1,132.582
1,124.793
1,121.27
1,132.352
1,129.977
1,137.791
1,147.24
1,146.726
1,152.038
1,140.529
1,136.221
1,127.504
1,143.079
1,138.121
1,149.564
1,137.5
1,128.328
1,129.883
1,125.315
1,132.639
1,128.791
1,130.798
1,129.121
1,122.823
1,128.079
1,129.091
1,127.392
1,131.341
1,130.236
1,137.974
1,136.809
1,136.167
1,137.869
1,128.895
1,143.892
1,142.412
1,135.317
1,132.262
1,130.475
1,130.232
1,129.237
1,135.746
1,127.104
1,133.628
1,144.408
1,143.246
1,145.326
1,138.593
1,130.34
1,122.908
1,123.477
1,122.327
1,124.435
1,122.457
1,124.898
1,121.416
1,128.494
1,126.848
1,142.653
1,145.776
1,143.04
1,141.28
1,130.261
1,127.974
1,184.729
1,167.456
1,184.605
1,163.306
1,153.326
1,151.907
1,149.228
1,148.596
1,129.919
1,133.512
1,146.24
1,151.905
1,136.204
1,145.372
1,120.96
1,132.023
1,125.108
1,135.815
1,123.98
1,142.381
1,132.352
1,131.552
1,147.781
1,134.507
1,138.212
1,136.429
1,123.105
1,119.776
1,129.025
1,124.934
1,128.326
1,128.169
1,138.525
1,138.786
1,142.142
1,142.765
1,125.06
1,123.027
1,132.806
1,129.734
1,131.23
1,137.71
1,153.213
1,149.662
1,158.877
1,162.196
1,133.103
1,142.375
1,128.705
1,125.259
1,131.834
1,134.752
1,146.287
1,133.544
1,136.554
1,132.086
1,126.032
1,142.38
1,141.742
1,152.456
1,145.72
1,161.715
1,141.898
1,166.011
1,193.66
1,206.831
1,260.291
1,289.004
1,370.586
1,320.769
1,319.263
1,236.092
1,170.504
1,165.723
1,162.007
1,164.707
1,156.321
1,160.146
1,142.149
1,149.896
1,131.173
1,135.634
1,130.362
1,128.787
1,127.767
1,130.566
1,127.235
1,133.495
1,123.903
1,126.302
1,121.967
1,127.062
1,121.902
1,128.859
1,130.711
1,131.327
1,134.121
1,135.098
1,140.244
1,146.239
1,147.682
1,145.513
1,133.316
1,128.472
1,132.259
1,128.515
1,130.391
1,126.082
1,136.921
1,140.47
1,139.783
1,142.38
1,128.981
1,132.264
1,128.903
1,130.613
1,136.929
1,136.591
1,134.028
1,133.379
1,137.91
1,138.114
1,137.366
1,138.307
1,133.869
1,128.09
1,132.283
1,126.557
1,117.522
1,116.554
1,128.702
1,135.673
1,134.83
1,144.085
1,139.236
1,140.512
1,138.941
1,132.528
1,163.86
1,140.432
1,159.327
1,144.661
1,121.519
1,121.461
1,118.954
1,117.977
1,113.714
1,122.227
1,116.598
1,127.521
1,131.817
1,135.134
1,132.314
1,135.294
1,129.315
1,132.681
1,133.106
1,129.529
1,133.254
1,132.923
1,134.517
1,140.924
1,143.007
1,146.244
1,146.108
1,138.763
1,144.031
1,148.258
1,146.842
1,150.696
1,134.208
1,126.483
1,129.352
1,123.43
1,127.039
