ok,latency_ms
1,146.721
1,188.485
1,211.448
1,253.291
1,137.771
1,137.147
1,136.24
1,129.56
1,134.413
1,124.713
1,129.412
1,138.981
1,134.044
1,143.805
1,143.172
1,128.304
1,132.557
1,120.281
1,136.738
1,158.624
1,167.214
1,171.436
1,178.469
1,152.864
1,162.8
1,159.136
1,139.347
1,145.664
1,131.029
1,142.513
1,155.576
1,163.896
1,161.103
1,165.569
1,166.519
1,161.485
1,150.844
1,142.525
1,118.493
1,129.506
1,150.905
1,152.086
1,170.619
1,166.026
1,154.93
1,173.194
1,169.417
1,176.744
1,168.014
1,170.176
1,151.487
1,172.202
1,168.437
1,176.986
1,174.053
1,162.995
1,159.737
1,153.718
1,152.896
1,147.823
1,149.894
1,141.171
1,141.689
1,136.535
1,136.776
1,128.082
1,132.316
1,132.397
1,125.557
1,135.271
1,129.853
1,135.529
1,134.92
1,141.827
1,145.637
1,158.677
1,159.574
1,154.035
1,152.004
1,138.108
1,139.59
1,151.087
1,147.35
1,150.035
1,139.39
1,120.875
1,125.085
1,110.426
1,126.094
1,142.445
1,144.074
1,146.634
1,140.0
1,128.602
1,149.167
1,156.113
1,159.223
1,175.651
1,157.043
1,170.176
1,172.236
1,179.001
1,188.885
1,168.726
1,178.14
1,137.279
1,149.724
1,135.68
1,165.249
1,164.282
1,188.133
1,178.339
1,162.672
1,152.725
1,183.256
1,163.259
1,182.147
1,165.112
1,132.469
1,143.99
1,143.054
1,144.33
1,155.687
1,145.145
1,140.833
1,134.334
1,152.619
1,155.095
1,146.177
1,159.962
1,118.558
1,138.862
1,142.481
1,131.011
1,158.587
1,140.889
1,159.068
1,163.744
1,165.287
1,170.783
1,155.459
1,155.216
1,129.646
1,138.399
1,133.107
1,140.044
1,132.959
1,135.788
1,140.987
1,146.682
1,161.389
1,173.884
1,148.718
1,157.447
1,142.668
1,127.344
1,140.485
1,126.161
1,119.068
1,127.544
1,139.101
1,134.745
1,147.076
1,138.776
1,129.505
1,134.598
1,125.069
1,133.375
1,156.245
1,152.939
1,152.833
1,150.233
1,123.052
1,120.342
1,115.862
1,114.957
1,114.209
1,116.104
1,135.757
1,134.208
1,162.783
1,164.204
1,155.037
1,159.18
1,132.006
1,142.089
1,154.736
1,153.469
1,178.446
1,174.043
1,178.183
1,184.895
1,161.865
1,156.086
1,125.503
1,116.792
1,114.239
1,117.093
1,128.331
1,128.264
1,133.629
1,129.372
1,121.291
1,121.649
1,114.231
1,114.204
1,153.927
1,151.976
1,177.347
1,176.521
1,147.772
1,152.426
1,118.536
1,130.934
1,118.103
1,121.074
1,119.889
1,112.548
1,119.52
1,114.538
1,128.503
1,136.651
1,155.751
1,155.733
1,142.375
1,150.911
1,141.746
1,145.252
1,136.708
1,150.768
1,153.073
1,166.847
1,171.925
1,168.085
1,129.59
1,142.791
1,136.194
1,154.834
1,167.369
1,162.29
1,186.689
1,183.609
1,189.214
1,187.808
1,172.904
1,160.168
1,183.495
1,168.109
1,216.495
1,213.466
1,235.723
1,224.296
1,202.112
1,184.705
1,171.927
1,169.181
1,170.14
1,171.758
1,160.567
1,163.87
1,154.556
1,158.863
1,128.66
1,134.378
1,110.671
1,121.904
1,120.408
1,137.322
1,127.427
1,138.285
1,128.785
1,132.065
1,134.089
1,138.769
1,133.748
1,127.828
1,133.263
1,124.085
1,127.378
1,123.805
1,125.78
1,121.404
1,127.509
1,124.355
1,132.199
1,111.454
1,127.463
1,118.445
1,131.076
1,131.583
1,136.62
1,145.784
1,148.326
1,148.536
1,161.831
1,162.325
1,163.094
1,165.635
1,157.95
1,160.456
1,157.697
1,158.722
1,161.954
1,164.183
1,162.856
1,160.301
1,140.855
1,148.008
1,131.386
1,134.271
1,149.881
1,140.656
1,156.893
1,156.843
1,143.448
1,146.121
1,143.102
1,155.532
1,136.275
1,146.898
1,135.76
1,134.036
1,131.059
1,126.227
1,123.912
1,123.267
1,140.632
1,141.888
1,142.095
1,141.86
1,136.122
1,145.009
1,154.486
1,163.665
1,165.533
1,172.136
1,151.795
1,150.846
1,152.211
1,142.522
1,155.089
1,148.354
1,153.951
1,147.763
1,150.798
1,145.949
1,127.658
1,138.343
1,113.721
1,109.223
1,134.092
1,137.321
1,143.9
1,158.603
1,141.194
1,149.502
1,132.582
1,150.122
1,118.458
1,111.324
1,157.162
1,158.18
1,187.583
1,187.734
1,151.608
1,156.39
1,154.182
1,154.171
1,159.61
1,164.012
1,189.209
1,189.921
1,186.186
1,182.297
1,138.386
1,140.854
1,131.859
1,131.234
1,135.961
1,139.911
1,133.551
1,150.608
1,125.684
1,141.545
1,120.041
1,122.763
1,133.856
1,148.07
1,165.959
1,156.502
1,159.538
1,135.56
1,143.435
1,147.558
1,150.464
1,153.58
1,132.488
1,164.385
1,136.597
1,163.054
1,160.205
1,172.061
1,177.858
1,183.532
1,182.137
1,161.792
1,176.249
1,159.229
1,185.588
1,176.068
1,176.5
1,171.989
1,168.756
1,163.813
1,181.588
1,174.472
1,177.044
1,170.113
1,143.51
1,150.066
1,130.648
1,142.665
1,137.118
1,139.194
1,128.222
1,134.599
1,129.588
1,130.156
1,136.571
1,132.434
1,141.948
1,143.821
1,147.262
1,154.939
1,141.935
1,149.649
1,134.361
1,141.61
1,136.773
1,144.6
1,146.09
1,134.794
1,140.421
1,128.137
1,134.134
1,125.23
1,130.039
1,121.131
1,121.345
1,136.951
1,130.374
1,165.241
1,165.075
1,171.993
1,168.972
1,154.512
1,160.644
1,152.418
1,156.28
1,178.679
1,188.868
1,173.496
1,177.646
1,143.514
1,139.093
1,161.331
1,167.716
1,165.723
1,152.639
1,138.499
1,157.243
1,160.925
1,154.948
1,154.06
1,144.701
1,137.01
1,153.394
1,146.913
1,145.917
1,136.424
1,132.091
1,124.498
1,113.815
1,124.17
