ok,latency_ms
1,174.677
1,184.815
1,189.783
1,228.857
1,234.447
1,223.338
1,235.321
1,235.269
1,233.959
1,269.181
1,115.639
1,277.861
1,333.925
1,328.29
1,120.467
1,329.754
1,148.95
1,139.894
1,142.954
1,317.419
1,131.722
1,134.616
1,284.763
1,202.216
1,329.389
1,275.202
1,36.5
1,297.65
1,36.671
1,146.908
1,95.263
1,52.124
1,42.208
1,356.395
1,65.076
1,102.863
1,67.319
1,70.627
1,83.739
1,130.344
1,92.395
1,94.107
1,95.054
1,81.416
1,113.83
1,113.291
1,104.813
1,63.775
1,53.758
1,122.21
1,121.049
1,118.117
1,129.623
1,56.012
1,51.841
1,25.532
1,154.634
1,62.37
1,71.423
1,34.162
1,68.267
1,64.249
1,98.218
1,62.323
1,93.967
1,84.484
1,70.396
1,78.339
1,90.362
1,62.427
1,69.672
1,94.195
1,124.691
1,53.232
1,101.984
1,74.078
1,95.412
1,77.041
1,97.808
1,121.867
1,51.577
1,51.438
1,143.105
1,61.353
1,56.186
1,112.103
1,96.926
1,75.115
1,75.922
1,154.736
1,152.699
1,51.285
1,52.56
1,164.367
1,98.865
1,54.649
1,70.368
1,71.919
1,71.065
1,87.347
1,123.48
1,32.62
1,90.654
1,49.085
1,52.362
1,54.503
1,64.063
1,74.254
1,74.678
1,70.517
1,77.217
1,80.264
1,45.142
1,73.388
1,32.744
1,27.247
1,48.453
1,25.359
1,66.082
1,36.146
1,28.902
1,97.336
1,219.323
1,33.497
1,32.949
1,50.765
1,144.271
1,200.238
1,42.661
1,52.774
1,290.28
1,73.099
1,168.524
1,61.995
1,95.784
1,52.051
1,93.809
1,74.02
1,318.795
1,71.484
1,56.618
1,66.925
1,62.391
1,79.689
1,294.153
1,278.137
1,396.9
1,313.092
1,314.036
1,314.198
1,142.102
1,69.296
1,98.082
1,271.006
1,280.226
1,69.21
1,35.468
1,86.647
1,89.209
1,66.694
1,90.111
1,98.425
1,139.299
1,105.05
1,147.439
1,159.263
1,141.324
1,122.159
1,128.116
1,145.441
1,163.34
1,114.787
1,165.884
1,183.302
1,93.997
1,180.083
1,136.2
1,178.685
1,106.241
1,207.179
1,130.745
1,168.58
1,48.223
1,148.801
1,42.869
1,37.447
1,74.376
1,38.987
1,69.337
1,51.645
1,26.582
1,51.038
1,60.346
1,70.956
1,73.476
1,97.146
1,32.922
1,64.144
1,63.835
1,68.824
1,85.95
1,46.609
1,66.551
1,43.641
1,29.739
1,61.806
1,67.79
1,70.454
1,95.525
1,55.224
1,52.671
1,108.381
1,54.203
1,35.43
1,43.576
1,109.572
1,41.077
1,69.913
1,39.694
1,41.265
1,52.906
1,58.432
1,60.58
1,62.332
1,58.72
1,48.26
1,65.789
1,81.022
1,55.936
1,86.225
1,86.105
1,55.224
1,102.416
1,78.038
1,81.56
1,36.052
1,87.911
1,74.615
1,45.241
1,133.778
1,84.67
1,59.28
1,113.306
1,110.672
1,123.897
1,68.712
1,88.99
1,60.794
1,108.355
1,105.874
1,258.924
1,63.765
1,67.474
1,55.493
1,119.558
1,113.91
1,117.311
1,116.387
1,63.278
1,95.165
1,72.106
1,63.458
1,76.456
1,95.979
1,58.162
1,69.029
1,46.356
1,61.544
1,76.217
1,75.33
1,43.136
1,89.873
1,53.735
1,61.777
1,72.606
1,77.997
1,70.795
1,67.45
1,87.293
1,101.884
1,83.113
1,85.563
1,64.18
1,58.442
1,38.178
1,64.556
1,83.962
1,85.679
1,100.108
1,103.132
1,108.893
1,84.18
1,85.668
1,106.327
1,105.239
1,68.615
1,143.61
1,105.79
1,282.284
1,100.37
1,147.133
1,75.355
1,73.457
1,90.661
1,136.239
1,132.991
1,125.561
1,98.316
1,88.847
1,68.681
1,106.988
1,96.949
1,111.922
1,306.715
1,108.899
1,113.868
1,92.678
1,64.243
1,118.513
1,142.79
1,67.51
1,165.417
1,56.107
1,45.951
1,94.137
1,53.997
1,91.874
1,50.401
1,90.29
1,59.947
1,62.818
1,73.881
1,174.743
1,68.293
1,376.155
1,90.46
1,90.253
1,67.692
1,64.616
1,86.289
1,56.453
1,374.956
1,40.97
1,105.709
1,74.799
1,97.841
1,46.122
1,52.913
1,52.191
1,91.494
1,68.596
1,93.464
1,91.519
1,83.556
1,57.6
1,61.11
1,93.741
1,68.218
1,82.117
1,70.23
1,75.303
1,73.573
