ok,latency_ms
1,262.727
1,175.576
1,87.389
1,186.649
1,71.351
1,78.755
1,333.123
1,76.43
1,68.289
1,139.335
1,123.439
1,112.84
1,161.149
1,108.159
1,51.899
1,22.237
1,46.99
1,72.588
1,67.197
1,129.939
1,519.163
1,460.331
1,100.211
1,37.682
1,46.638
1,41.831
1,13.973
1,26.869
1,40.345
1,23.506
1,674.123
1,27.704
1,22.538
1,18.705
1,35.712
1,886.589
1,46.595
1,18.262
1,42.232
1,811.982
1,26.623
1,22.338
1,855.39
1,17.771
1,45.989
1,30.278
1,18.925
1,41.488
1,93.838
1,90.08
1,77.068
1,77.472
1,56.444
1,30.127
1,221.906
1,115.798
1,79.266
1,63.592
1,159.3
1,142.194
1,75.86
1,1658.107
1,58.259
1,134.639
1,151.943
1,152.184
1,285.215
1,1008.946
1,2157.017
1,60.626
1,59.977
1,114.173
1,255.166
1,64.264
1,418.62
1,93.764
1,308.143
1,128.39
1,2413.883
1,445.73
1,107.504
1,2236.675
1,2433.831
1,353.805
1,2657.622
1,2568.31
1,1996.859
1,2496.821
1,1725.843
1,241.341
1,213.099
1,245.625
1,221.39
1,192.263
1,148.877
1,224.926
1,59.037
1,74.219
1,174.984
1,291.203
1,300.538
1,595.659
1,349.813
1,348.713
1,369.459
1,2988.914
1,2458.864
1,1786.283
1,143.773
1,300.467
1,532.224
1,301.721
1,3086.434
1,90.734
1,463.657
1,2378.298
1,2115.83
1,82.507
1,137.355
1,197.969
1,154.77
1,131.53
1,138.895
1,237.12
1,558.038
1,611.744
1,586.949
1,197.726
1,125.089
1,120.537
1,162.017
1,185.51
1,84.841
1,198.759
1,265.143
1,142.791
1,3571.78
1,102.113
1,112.642
1,95.557
1,338.46
1,100.701
1,130.458
1,141.053
1,229.207
1,239.894
1,400.83
1,263.923
1,69.073
1,211.539
1,101.028
1,152.371
1,430.3
1,137.218
1,451.033
1,571.607
1,568.372
1,554.841
1,166.804
1,162.787
1,203.464
1,275.192
1,141.045
1,196.939
1,114.077
1,187.092
1,139.75
1,1141.936
1,65.054
1,88.552
1,136.589
1,88.004
1,117.963
1,420.275
1,121.678
1,157.128
1,135.861
1,467.897
1,533.631
1,314.743
1,87.344
1,211.509
1,188.139
1,36.535
1,571.697
1,230.643
1,269.391
1,104.362
1,240.192
1,955.504
1,126.376
1,55.621
1,147.663
1,600.573
1,88.178
1,442.882
1,109.556
1,101.815
1,730.426
1,118.232
1,157.916
1,198.825
1,319.075
1,111.744
1,209.575
1,271.265
1,361.651
1,210.878
1,151.668
1,248.493
1,74.294
1,151.268
1,92.807
1,146.286
1,258.42
1,186.694
1,272.119
1,133.519
1,83.783
1,376.987
1,84.988
1,111.759
1,76.694
1,96.194
1,126.869
1,349.1
1,152.95
1,356.06
1,71.784
1,367.257
1,222.929
1,134.611
1,132.273
1,107.563
1,86.961
1,66.271
1,98.492
1,141.58
1,91.29
1,88.834
1,47.382
1,104.561
1,26.351
1,60.034
1,28.832
1,102.563
1,56.492
1,57.94
1,120.208
1,75.062
1,117.234
1,127.937
1,74.042
1,60.929
1,133.819
1,103.107
1,103.651
1,149.714
1,146.389
1,156.987
1,118.805
1,139.687
1,77.294
1,132.401
1,133.416
1,154.356
1,96.526
1,69.887
1,75.723
1,65.103
1,103.742
1,84.764
1,131.271
1,164.457
1,104.032
1,89.273
1,131.651
1,50.121
1,98.245
1,112.9
1,23.3
1,52.917
1,121.24
1,41.176
1,56.455
1,35.527
1,47.031
1,100.618
1,76.372
1,75.657
1,73.893
1,77.483
1,83.594
1,81.073
1,89.22
1,89.398
1,202.132
1,102.04
1,91.299
1,95.546
1,97.536
1,101.682
1,43.949
1,43.291
1,81.305
1,132.923
1,79.308
1,123.813
1,25.881
1,108.003
1,71.157
1,58.125
1,35.784
1,142.034
1,80.483
1,104.164
1,150.969
1,92.689
1,52.064
1,69.772
1,95.268
1,23.716
1,32.425
1,50.11
1,39.418
1,35.905
1,48.2
1,65.607
1,41.281
1,87.335
1,64.159
1,64.167
1,126.136
1,65.022
1,73.102
1,45.806
1,57.346
1,58.764
1,70.526
1,77.013
1,88.639
1,52.499
1,63.903
1,82.1
1,26.363
1,48.942
1,70.421
1,77.218
1,22.248
1,35.004
1,38.814
1,24.175
1,40.84
1,17.714
1,47.589
1,42.588
1,55.775
1,33.032
1,61.702
1,43.623
1,33.865
1,57.483
1,42.836
1,57.912
1,39.831
1,77.666
1,59.632
1,94.649
1,82.428
1,32.077
1,60.06
1,88.107
1,87.794
1,49.302
1,50.914
1,39.859
1,32.535
1,108.649
1,43.205
1,35.005
1,40.475
1,42.32
1,94.365
1,61.789
1,46.656
1,56.168
1,62.209
1,46.713
1,80.918
1,58.727
1,56.445
1,88.604
1,97.021
1,74.062
1,57.462
1,33.357
1,100.867
1,63.127
1,49.985
1,79.115
1,36.988
1,61.097
1,41.66
1,40.794
1,51.077
1,61.245
1,67.281
1,46.0
1,78.082
1,82.903
1,95.318
1,113.499
1,94.647
1,99.969
1,83.186
1,134.46
1,87.294
1,109.867
1,129.318
1,122.604
1,158.799
1,131.208
1,117.781
1,48.951
1,140.808
1,149.513
1,68.537
1,148.898
1,89.028
1,56.115
1,59.253
1,68.218
1,56.975
1,43.184
1,43.774
1,51.779
1,52.104
1,55.973
1,71.51
1,55.214
1,75.852
1,71.566
1,79.224
1,67.609
1,93.179
1,73.182
1,87.819
1,132.259
1,102.749
1,90.759
1,69.056
1,73.151
1,103.248
1,105.524
1,276.778
1,63.401
1,94.083
1,99.158
1,75.201
1,71.923
1,120.954
1,64.713
1,87.313
1,78.848
1,99.544
1,118.894
1,111.147
1,119.102
1,139.114
1,153.017
1,67.13
1,93.175
1,427.963
1,178.677
1,132.796
1,132.432
1,134.084
1,116.057
1,209.367
1,111.315
1,118.986
1,225.452
1,160.951
1,260.732
1,174.595
1,167.59
1,66.832
1,93.73
1,165.362
1,118.006
1,286.924
1,285.661
1,278.946
1,257.835
1,110.237
1,129.258
1,127.159
1,154.272
1,90.01
1,139.753
1,121.67
1,172.102
1,85.656
1,161.261
1,136.601
1,136.935
1,110.583
1,160.01
1,157.937
1,135.075
1,72.934
1,134.42
1,146.366
1,178.669
1,172.117
1,148.954
1,41.114
1,79.171
1,101.282
1,58.14
1,126.797
1,102.59
1,72.338
1,193.734
1,136.157
1,97.972
1,65.569
1,150.246
1,108.698
1,109.116
1,275.633
1,153.4
1,128.601
1,46.692
1,58.745
1,44.817
1,147.833
1,150.508
1,78.658
1,158.964
1,144.138
1,60.607
1,51.882
1,99.751
1,70.601
1,74.115
1,57.866
1,56.126
1,58.067
1,98.407
1,79.823
1,73.595
1,52.214
1,73.727
1,141.037
1,46.104
1,51.262
1,67.935
1,150.2
1,61.772
1,32.285
1,31.486
1,32.718
1,159.537
1,184.166
1,195.927
1,61.882
1,70.132
1,58.112
1,214.897
1,72.578
1,223.917
1,76.047
1,69.211
1,83.082
1,85.019
1,196.47
1,88.538
1,247.287
1,190.416
1,72.365
1,58.582
1,41.128
1,133.523
1,123.668
1,58.613
1,243.347
1,52.827
1,62.968
1,74.244
1,57.863
1,96.353
1,55.197
1,50.894
1,217.86
1,45.842
1,39.975
1,112.097
1,103.811
1,134.411
1,139.719
1,172.957
1,135.829
1,138.901
1,138.873
1,147.085
1,143.667
1,137.453
1,154.717
1,157.467
1,156.128
1,145.347
1,164.504
1,187.941
1,84.259
1,168.102
1,32.222
1,41.035
1,94.561
1,64.669
1,38.423
1,180.455
1,186.31
1,46.184
1,68.828
1,21.666
1,67.069
1,59.377
1,67.334
1,63.872
1,63.058
1,69.21
1,60.735
1,67.696
1,68.018
1,39.887
1,59.431
1,51.449
1,48.671
1,55.036
1,69.025
1,73.139
1,65.222
1,52.865
1,51.505
1,56.953
1,116.217
1,63.885
1,74.366
1,80.981
1,90.716
1,92.814
1,47.257
1,142.875
1,95.639
1,52.904
1,38.639
1,62.274
1,35.681
1,65.639
1,45.141
1,55.028
1,42.067
1,66.477
1,83.905
1,51.281
1,76.025
1,77.94
1,54.359
1,52.205
1,98.415
1,89.529
1,51.51
1,68.089
1,102.72
1,83.798
1,163.651
1,88.601
1,70.9
1,128.713
1,130.655
1,93.646
1,60.962
1,154.79
1,113.366
1,145.275
1,56.661
1,82.065
1,179.042
1,45.546
1,149.927
1,64.246
1,217.399
1,89.769
1,68.047
1,91.224
1,94.694
1,195.338
1,235.543
1,113.012
1,283.357
1,77.181
